序号,功能码,地址,名字,数据类型,倍率,偏移,单位
2796.0,4,6291,簇3单体电压101,UINT,1000.0,0.0,V
2797.0,4,6292,簇3单体电压102,UINT,1000.0,0.0,V
2798.0,4,6293,簇3单体电压103,UINT,1000.0,0.0,V
2799.0,4,6294,簇3单体电压104,UINT,1000.0,0.0,V
2800.0,4,6295,簇3单体电压105,UINT,1000.0,0.0,V
2801.0,4,6296,簇3单体电压106,UINT,1000.0,0.0,V
2802.0,4,6297,簇3单体电压107,UINT,1000.0,0.0,V
2803.0,4,6298,簇3单体电压108,UINT,1000.0,0.0,V
2804.0,4,6299,簇3单体电压109,UINT,1000.0,0.0,V
2805.0,4,6300,簇3单体电压110,UINT,1000.0,0.0,V
2806.0,4,6301,簇3单体电压111,UINT,1000.0,0.0,V
2807.0,4,6302,簇3单体电压112,UINT,1000.0,0.0,V
2808.0,4,6303,簇3单体电压113,UINT,1000.0,0.0,V
2809.0,4,6304,簇3单体电压114,UINT,1000.0,0.0,V
2810.0,4,6305,簇3单体电压115,UINT,1000.0,0.0,V
2811.0,4,6306,簇3单体电压116,UINT,1000.0,0.0,V
2812.0,4,6307,簇3单体电压117,UINT,1000.0,0.0,V
2813.0,4,6308,簇3单体电压118,UINT,1000.0,0.0,V
2814.0,4,6309,簇3单体电压119,UINT,1000.0,0.0,V
2815.0,4,6310,簇3单体电压120,UINT,1000.0,0.0,V
2816.0,4,6311,簇3单体电压121,UINT,1000.0,0.0,V
2817.0,4,6312,簇3单体电压122,UINT,1000.0,0.0,V
2818.0,4,6313,簇3单体电压123,UINT,1000.0,0.0,V
2819.0,4,6314,簇3单体电压124,UINT,1000.0,0.0,V
2820.0,4,6315,簇3单体电压125,UINT,1000.0,0.0,V
2821.0,4,6316,簇3单体电压126,UINT,1000.0,0.0,V
2822.0,4,6317,簇3单体电压127,UINT,1000.0,0.0,V
2823.0,4,6318,簇3单体电压128,UINT,1000.0,0.0,V
2824.0,4,6319,簇3单体电压129,UINT,1000.0,0.0,V
2825.0,4,6320,簇3单体电压130,UINT,1000.0,0.0,V
2826.0,4,6321,簇3单体电压131,UINT,1000.0,0.0,V
2827.0,4,6322,簇3单体电压132,UINT,1000.0,0.0,V
2828.0,4,6323,簇3单体电压133,UINT,1000.0,0.0,V
2829.0,4,6324,簇3单体电压134,UINT,1000.0,0.0,V
2830.0,4,6325,簇3单体电压135,UINT,1000.0,0.0,V
2831.0,4,6326,簇3单体电压136,UINT,1000.0,0.0,V
2832.0,4,6327,簇3单体电压137,UINT,1000.0,0.0,V
2833.0,4,6328,簇3单体电压138,UINT,1000.0,0.0,V
2834.0,4,6329,簇3单体电压139,UINT,1000.0,0.0,V
2835.0,4,6330,簇3单体电压140,UINT,1000.0,0.0,V
2836.0,4,6331,簇3单体电压141,UINT,1000.0,0.0,V
2837.0,4,6332,簇3单体电压142,UINT,1000.0,0.0,V
2838.0,4,6333,簇3单体电压143,UINT,1000.0,0.0,V
2839.0,4,6334,簇3单体电压144,UINT,1000.0,0.0,V
2840.0,4,6335,簇3单体电压145,UINT,1000.0,0.0,V
2841.0,4,6336,簇3单体电压146,UINT,1000.0,0.0,V
2842.0,4,6337,簇3单体电压147,UINT,1000.0,0.0,V
2843.0,4,6338,簇3单体电压148,UINT,1000.0,0.0,V
2844.0,4,6339,簇3单体电压149,UINT,1000.0,0.0,V
2845.0,4,6340,簇3单体电压150,UINT,1000.0,0.0,V
2846.0,4,6341,簇3单体电压151,UINT,1000.0,0.0,V
2847.0,4,6342,簇3单体电压152,UINT,1000.0,0.0,V
2848.0,4,6343,簇3单体电压153,UINT,1000.0,0.0,V
2849.0,4,6344,簇3单体电压154,UINT,1000.0,0.0,V
2850.0,4,6345,簇3单体电压155,UINT,1000.0,0.0,V
2851.0,4,6346,簇3单体电压156,UINT,1000.0,0.0,V
2852.0,4,6347,簇3单体电压157,UINT,1000.0,0.0,V
2853.0,4,6348,簇3单体电压158,UINT,1000.0,0.0,V
2854.0,4,6349,簇3单体电压159,UINT,1000.0,0.0,V
2855.0,4,6350,簇3单体电压160,UINT,1000.0,0.0,V
2856.0,4,6351,簇3单体电压161,UINT,1000.0,0.0,V
2857.0,4,6352,簇3单体电压162,UINT,1000.0,0.0,V
2858.0,4,6353,簇3单体电压163,UINT,1000.0,0.0,V
2859.0,4,6354,簇3单体电压164,UINT,1000.0,0.0,V
2860.0,4,6355,簇3单体电压165,UINT,1000.0,0.0,V
2861.0,4,6356,簇3单体电压166,UINT,1000.0,0.0,V
2862.0,4,6357,簇3单体电压167,UINT,1000.0,0.0,V
2863.0,4,6358,簇3单体电压168,UINT,1000.0,0.0,V
2864.0,4,6359,簇3单体电压169,UINT,1000.0,0.0,V
2865.0,4,6360,簇3单体电压170,UINT,1000.0,0.0,V
2866.0,4,6361,簇3单体电压171,UINT,1000.0,0.0,V
2867.0,4,6362,簇3单体电压172,UINT,1000.0,0.0,V
2868.0,4,6363,簇3单体电压173,UINT,1000.0,0.0,V
2869.0,4,6364,簇3单体电压174,UINT,1000.0,0.0,V
2870.0,4,6365,簇3单体电压175,UINT,1000.0,0.0,V
2871.0,4,6366,簇3单体电压176,UINT,1000.0,0.0,V
2872.0,4,6367,簇3单体电压177,UINT,1000.0,0.0,V
2873.0,4,6368,簇3单体电压178,UINT,1000.0,0.0,V
2874.0,4,6369,簇3单体电压179,UINT,1000.0,0.0,V
2875.0,4,6370,簇3单体电压180,UINT,1000.0,0.0,V
2876.0,4,6371,簇3单体电压181,UINT,1000.0,0.0,V
2877.0,4,6372,簇3单体电压182,UINT,1000.0,0.0,V
2878.0,4,6373,簇3单体电压183,UINT,1000.0,0.0,V
2879.0,4,6374,簇3单体电压184,UINT,1000.0,0.0,V
2880.0,4,6375,簇3单体电压185,UINT,1000.0,0.0,V
2881.0,4,6376,簇3单体电压186,UINT,1000.0,0.0,V
2882.0,4,6377,簇3单体电压187,UINT,1000.0,0.0,V
2883.0,4,6378,簇3单体电压188,UINT,1000.0,0.0,V
2884.0,4,6379,簇3单体电压189,UINT,1000.0,0.0,V
2885.0,4,6380,簇3单体电压190,UINT,1000.0,0.0,V
2886.0,4,6381,簇3单体电压191,UINT,1000.0,0.0,V
2887.0,4,6382,簇3单体电压192,UINT,1000.0,0.0,V
2888.0,4,6383,簇3单体电压193,UINT,1000.0,0.0,V
2889.0,4,6384,簇3单体电压194,UINT,1000.0,0.0,V
2890.0,4,6385,簇3单体电压195,UINT,1000.0,0.0,V
2891.0,4,6386,簇3单体电压196,UINT,1000.0,0.0,V
2892.0,4,6387,簇3单体电压197,UINT,1000.0,0.0,V
2893.0,4,6388,簇3单体电压198,UINT,1000.0,0.0,V
2894.0,4,6389,簇3单体电压199,UINT,1000.0,0.0,V
2895.0,4,6390,簇3单体电压200,UINT,1000.0,0.0,V
2896.0,4,6391,簇3单体电压201,UINT,1000.0,0.0,V
2897.0,4,6392,簇3单体电压202,UINT,1000.0,0.0,V
2898.0,4,6393,簇3单体电压203,UINT,1000.0,0.0,V
2899.0,4,6394,簇3单体电压204,UINT,1000.0,0.0,V
2900.0,4,6395,簇3单体电压205,UINT,1000.0,0.0,V
2901.0,4,6396,簇3单体电压206,UINT,1000.0,0.0,V
2902.0,4,6397,簇3单体电压207,UINT,1000.0,0.0,V
2903.0,4,6398,簇3单体电压208,UINT,1000.0,0.0,V
2904.0,4,6399,簇3单体电压209,UINT,1000.0,0.0,V
2905.0,4,6400,簇3单体电压210,UINT,1000.0,0.0,V
2906.0,4,6401,簇3单体电压211,UINT,1000.0,0.0,V
2907.0,4,6402,簇3单体电压212,UINT,1000.0,0.0,V
2908.0,4,6403,簇3单体电压213,UINT,1000.0,0.0,V
2909.0,4,6404,簇3单体电压214,UINT,1000.0,0.0,V
2910.0,4,6405,簇3单体电压215,UINT,1000.0,0.0,V
2911.0,4,6406,簇3单体电压216,UINT,1000.0,0.0,V
2912.0,4,6407,簇3单体电压217,UINT,1000.0,0.0,V
2913.0,4,6408,簇3单体电压218,UINT,1000.0,0.0,V
2914.0,4,6409,簇3单体电压219,UINT,1000.0,0.0,V
2915.0,4,6410,簇3单体电压220,UINT,1000.0,0.0,V
2916.0,4,6411,簇3单体电压221,UINT,1000.0,0.0,V
2917.0,4,6412,簇3单体电压222,UINT,1000.0,0.0,V
2918.0,4,6413,簇3单体电压223,UINT,1000.0,0.0,V
2919.0,4,6414,簇3单体电压224,UINT,1000.0,0.0,V
2920.0,4,6415,簇3单体电压225,UINT,1000.0,0.0,V
2921.0,4,6416,簇3单体电压226,UINT,1000.0,0.0,V
2922.0,4,6417,簇3单体电压227,UINT,1000.0,0.0,V
2923.0,4,6418,簇3单体电压228,UINT,1000.0,0.0,V
2924.0,4,6419,簇3单体电压229,UINT,1000.0,0.0,V
2925.0,4,6420,簇3单体电压230,UINT,1000.0,0.0,V
2926.0,4,6421,簇3单体电压231,UINT,1000.0,0.0,V
2927.0,4,6422,簇3单体电压232,UINT,1000.0,0.0,V
2928.0,4,6423,簇3单体电压233,UINT,1000.0,0.0,V
2929.0,4,6424,簇3单体电压234,UINT,1000.0,0.0,V
2930.0,4,6425,簇3单体电压235,UINT,1000.0,0.0,V
2931.0,4,6426,簇3单体电压236,UINT,1000.0,0.0,V
2932.0,4,6427,簇3单体电压237,UINT,1000.0,0.0,V
2933.0,4,6428,簇3单体电压238,UINT,1000.0,0.0,V
2934.0,4,6429,簇3单体电压239,UINT,1000.0,0.0,V
2935.0,4,6430,簇3单体电压240,UINT,1000.0,0.0,V
2936.0,4,6891,簇3单体温度001,UINT,1.0,-40.0,℃
2937.0,4,6892,簇3单体温度002,UINT,1.0,-40.0,℃
2938.0,4,6893,簇3单体温度003,UINT,1.0,-40.0,℃
2939.0,4,6894,簇3单体温度004,UINT,1.0,-40.0,℃
2940.0,4,6895,簇3单体温度005,UINT,1.0,-40.0,℃
2941.0,4,6896,簇3单体温度006,UINT,1.0,-40.0,℃
2942.0,4,6897,簇3单体温度007,UINT,1.0,-40.0,℃
2943.0,4,6898,簇3单体温度008,UINT,1.0,-40.0,℃
2944.0,4,6899,簇3单体温度009,UINT,1.0,-40.0,℃
2945.0,4,6900,簇3单体温度010,UINT,1.0,-40.0,℃
2946.0,4,6901,簇3单体温度011,UINT,1.0,-40.0,℃
2947.0,4,6902,簇3单体温度012,UINT,1.0,-40.0,℃
2948.0,4,6903,簇3单体温度013,UINT,1.0,-40.0,℃
2949.0,4,6904,簇3单体温度014,UINT,1.0,-40.0,℃
2950.0,4,6905,簇3单体温度015,UINT,1.0,-40.0,℃
2951.0,4,6906,簇3单体温度016,UINT,1.0,-40.0,℃
2952.0,4,6907,簇3单体温度017,UINT,1.0,-40.0,℃
2953.0,4,6908,簇3单体温度018,UINT,1.0,-40.0,℃
2954.0,4,6909,簇3单体温度019,UINT,1.0,-40.0,℃
2955.0,4,6910,簇3单体温度020,UINT,1.0,-40.0,℃
2956.0,4,6911,簇3单体温度021,UINT,1.0,-40.0,℃
2957.0,4,6912,簇3单体温度022,UINT,1.0,-40.0,℃
2958.0,4,6913,簇3单体温度023,UINT,1.0,-40.0,℃
2959.0,4,6914,簇3单体温度024,UINT,1.0,-40.0,℃
2960.0,4,6915,簇3单体温度025,UINT,1.0,-40.0,℃
2961.0,4,6916,簇3单体温度026,UINT,1.0,-40.0,℃
2962.0,4,6917,簇3单体温度027,UINT,1.0,-40.0,℃
2963.0,4,6918,簇3单体温度028,UINT,1.0,-40.0,℃
2964.0,4,6919,簇3单体温度029,UINT,1.0,-40.0,℃
2965.0,4,6920,簇3单体温度030,UINT,1.0,-40.0,℃
2966.0,4,6921,簇3单体温度031,UINT,1.0,-40.0,℃
2967.0,4,6922,簇3单体温度032,UINT,1.0,-40.0,℃
2968.0,4,6923,簇3单体温度033,UINT,1.0,-40.0,℃
2969.0,4,6924,簇3单体温度034,UINT,1.0,-40.0,℃
2970.0,4,6925,簇3单体温度035,UINT,1.0,-40.0,℃
2971.0,4,6926,簇3单体温度036,UINT,1.0,-40.0,℃
2972.0,4,6927,簇3单体温度037,UINT,1.0,-40.0,℃
2973.0,4,6928,簇3单体温度038,UINT,1.0,-40.0,℃
2974.0,4,6929,簇3单体温度039,UINT,1.0,-40.0,℃
2975.0,4,6930,簇3单体温度040,UINT,1.0,-40.0,℃
2976.0,4,6931,簇3单体温度041,UINT,1.0,-40.0,℃
2977.0,4,6932,簇3单体温度042,UINT,1.0,-40.0,℃
2978.0,4,6933,簇3单体温度043,UINT,1.0,-40.0,℃
2979.0,4,6934,簇3单体温度044,UINT,1.0,-40.0,℃
2980.0,4,6935,簇3单体温度045,UINT,1.0,-40.0,℃
2981.0,4,6936,簇3单体温度046,UINT,1.0,-40.0,℃
2982.0,4,6937,簇3单体温度047,UINT,1.0,-40.0,℃
2983.0,4,6938,簇3单体温度048,UINT,1.0,-40.0,℃
2984.0,4,6939,簇3单体温度049,UINT,1.0,-40.0,℃
2985.0,4,6940,簇3单体温度050,UINT,1.0,-40.0,℃
2986.0,4,6941,簇3单体温度051,UINT,1.0,-40.0,℃
2987.0,4,6942,簇3单体温度052,UINT,1.0,-40.0,℃
2988.0,4,6943,簇3单体温度053,UINT,1.0,-40.0,℃
2989.0,4,6944,簇3单体温度054,UINT,1.0,-40.0,℃
2990.0,4,6945,簇3单体温度055,UINT,1.0,-40.0,℃
2991.0,4,6946,簇3单体温度056,UINT,1.0,-40.0,℃
2992.0,4,6947,簇3单体温度057,UINT,1.0,-40.0,℃
2993.0,4,6948,簇3单体温度058,UINT,1.0,-40.0,℃
2994.0,4,6949,簇3单体温度059,UINT,1.0,-40.0,℃
2995.0,4,6950,簇3单体温度060,UINT,1.0,-40.0,℃
2996.0,4,6951,簇3单体温度061,UINT,1.0,-40.0,℃
2997.0,4,6952,簇3单体温度062,UINT,1.0,-40.0,℃
2998.0,4,6953,簇3单体温度063,UINT,1.0,-40.0,℃
2999.0,4,6954,簇3单体温度064,UINT,1.0,-40.0,℃
3000.0,4,6955,簇3单体温度065,UINT,1.0,-40.0,℃
3001.0,4,6956,簇3单体温度066,UINT,1.0,-40.0,℃
3002.0,4,6957,簇3单体温度067,UINT,1.0,-40.0,℃
3003.0,4,6958,簇3单体温度068,UINT,1.0,-40.0,℃
3004.0,4,6959,簇3单体温度069,UINT,1.0,-40.0,℃
3005.0,4,6960,簇3单体温度070,UINT,1.0,-40.0,℃
3006.0,4,6961,簇3单体温度071,UINT,1.0,-40.0,℃
3007.0,4,6962,簇3单体温度072,UINT,1.0,-40.0,℃
3008.0,4,6963,簇3单体温度073,UINT,1.0,-40.0,℃
3009.0,4,6964,簇3单体温度074,UINT,1.0,-40.0,℃
3010.0,4,6965,簇3单体温度075,UINT,1.0,-40.0,℃
3011.0,4,6966,簇3单体温度076,UINT,1.0,-40.0,℃
3012.0,4,6967,簇3单体温度077,UINT,1.0,-40.0,℃
3013.0,4,6968,簇3单体温度078,UINT,1.0,-40.0,℃
3014.0,4,6969,簇3单体温度079,UINT,1.0,-40.0,℃
3015.0,4,6970,簇3单体温度080,UINT,1.0,-40.0,℃
3016.0,4,6971,簇3单体温度081,UINT,1.0,-40.0,℃
3017.0,4,6972,簇3单体温度082,UINT,1.0,-40.0,℃
3018.0,4,6973,簇3单体温度083,UINT,1.0,-40.0,℃
3019.0,4,6974,簇3单体温度084,UINT,1.0,-40.0,℃
3020.0,4,6975,簇3单体温度085,UINT,1.0,-40.0,℃
3021.0,4,6976,簇3单体温度086,UINT,1.0,-40.0,℃
3022.0,4,6977,簇3单体温度087,UINT,1.0,-40.0,℃
3023.0,4,6978,簇3单体温度088,UINT,1.0,-40.0,℃
3024.0,4,6979,簇3单体温度089,UINT,1.0,-40.0,℃
3025.0,4,6980,簇3单体温度090,UINT,1.0,-40.0,℃
3026.0,4,6981,簇3单体温度091,UINT,1.0,-40.0,℃
3027.0,4,6982,簇3单体温度092,UINT,1.0,-40.0,℃
3028.0,4,6983,簇3单体温度093,UINT,1.0,-40.0,℃
3029.0,4,6984,簇3单体温度094,UINT,1.0,-40.0,℃
3030.0,4,6985,簇3单体温度095,UINT,1.0,-40.0,℃
3031.0,4,6986,簇3单体温度096,UINT,1.0,-40.0,℃
3032.0,4,6987,簇3单体温度097,UINT,1.0,-40.0,℃
3033.0,4,6988,簇3单体温度098,UINT,1.0,-40.0,℃
3034.0,4,6989,簇3单体温度099,UINT,1.0,-40.0,℃
3035.0,4,6990,簇3单体温度100,UINT,1.0,-40.0,℃
3036.0,4,6991,簇3单体温度101,UINT,1.0,-40.0,℃
3037.0,4,6992,簇3单体温度102,UINT,1.0,-40.0,℃
3038.0,4,6993,簇3单体温度103,UINT,1.0,-40.0,℃
3039.0,4,6994,簇3单体温度104,UINT,1.0,-40.0,℃
3040.0,4,6995,簇3单体温度105,UINT,1.0,-40.0,℃
3041.0,4,6996,簇3单体温度106,UINT,1.0,-40.0,℃
3042.0,4,6997,簇3单体温度107,UINT,1.0,-40.0,℃
3043.0,4,6998,簇3单体温度108,UINT,1.0,-40.0,℃
3044.0,4,6999,簇3单体温度109,UINT,1.0,-40.0,℃
3045.0,4,7000,簇3单体温度110,UINT,1.0,-40.0,℃
3046.0,4,7001,簇3单体温度111,UINT,1.0,-40.0,℃
3047.0,4,7002,簇3单体温度112,UINT,1.0,-40.0,℃
3048.0,4,7003,簇3单体温度113,UINT,1.0,-40.0,℃
3049.0,4,7004,簇3单体温度114,UINT,1.0,-40.0,℃
3050.0,4,7005,簇3单体温度115,UINT,1.0,-40.0,℃
3051.0,4,7006,簇3单体温度116,UINT,1.0,-40.0,℃
3052.0,4,7007,簇3单体温度117,UINT,1.0,-40.0,℃
3053.0,4,7008,簇3单体温度118,UINT,1.0,-40.0,℃
3054.0,4,7009,簇3单体温度119,UINT,1.0,-40.0,℃
3055.0,4,7010,簇3单体温度120,UINT,1.0,-40.0,℃
3056.0,4,7011,簇3单体温度121,UINT,1.0,-40.0,℃
3057.0,4,7012,簇3单体温度122,UINT,1.0,-40.0,℃
3058.0,4,7013,簇3单体温度123,UINT,1.0,-40.0,℃
3059.0,4,7014,簇3单体温度124,UINT,1.0,-40.0,℃
3060.0,4,7015,簇3单体温度125,UINT,1.0,-40.0,℃
3061.0,4,7016,簇3单体温度126,UINT,1.0,-40.0,℃
3062.0,4,7017,簇3单体温度127,UINT,1.0,-40.0,℃
3063.0,4,7018,簇3单体温度128,UINT,1.0,-40.0,℃
3064.0,4,7019,簇3单体温度129,UINT,1.0,-40.0,℃
3065.0,4,7020,簇3单体温度130,UINT,1.0,-40.0,℃
3066.0,4,7021,簇3单体温度131,UINT,1.0,-40.0,℃
3067.0,4,7022,簇3单体温度132,UINT,1.0,-40.0,℃
3068.0,4,7023,簇3单体温度133,UINT,1.0,-40.0,℃
3069.0,4,7024,簇3单体温度134,UINT,1.0,-40.0,℃
3070.0,4,7025,簇3单体温度135,UINT,1.0,-40.0,℃
3071.0,4,7026,簇3单体温度136,UINT,1.0,-40.0,℃
3072.0,4,7027,簇3单体温度137,UINT,1.0,-40.0,℃
3073.0,4,7028,簇3单体温度138,UINT,1.0,-40.0,℃
3074.0,4,7029,簇3单体温度139,UINT,1.0,-40.0,℃
3075.0,4,7030,簇3单体温度140,UINT,1.0,-40.0,℃
3076.0,4,7031,簇3单体温度141,UINT,1.0,-40.0,℃
3077.0,4,7032,簇3单体温度142,UINT,1.0,-40.0,℃
3078.0,4,7033,簇3单体温度143,UINT,1.0,-40.0,℃
3079.0,4,7034,簇3单体温度144,UINT,1.0,-40.0,℃
3080.0,4,7035,簇3单体温度145,UINT,1.0,-40.0,℃
3081.0,4,7036,簇3单体温度146,UINT,1.0,-40.0,℃
3082.0,4,7037,簇3单体温度147,UINT,1.0,-40.0,℃
3083.0,4,7038,簇3单体温度148,UINT,1.0,-40.0,℃
3084.0,4,7039,簇3单体温度149,UINT,1.0,-40.0,℃
3085.0,4,7040,簇3单体温度150,UINT,1.0,-40.0,℃
3086.0,4,7041,簇3单体温度151,UINT,1.0,-40.0,℃
3087.0,4,7042,簇3单体温度152,UINT,1.0,-40.0,℃
3088.0,4,7043,簇3单体温度153,UINT,1.0,-40.0,℃
3089.0,4,7044,簇3单体温度154,UINT,1.0,-40.0,℃
3090.0,4,7045,簇3单体温度155,UINT,1.0,-40.0,℃
3091.0,4,7046,簇3单体温度156,UINT,1.0,-40.0,℃
3092.0,4,7047,簇3单体温度157,UINT,1.0,-40.0,℃
3093.0,4,7048,簇3单体温度158,UINT,1.0,-40.0,℃
3094.0,4,7049,簇3单体温度159,UINT,1.0,-40.0,℃
3095.0,4,7050,簇3单体温度160,UINT,1.0,-40.0,℃
3096.0,4,7051,簇3单体温度161,UINT,1.0,-40.0,℃
3097.0,4,7052,簇3单体温度162,UINT,1.0,-40.0,℃
3098.0,4,7053,簇3单体温度163,UINT,1.0,-40.0,℃
3099.0,4,7054,簇3单体温度164,UINT,1.0,-40.0,℃
3100.0,4,7055,簇3单体温度165,UINT,1.0,-40.0,℃
3101.0,4,7056,簇3单体温度166,UINT,1.0,-40.0,℃
3102.0,4,7057,簇3单体温度167,UINT,1.0,-40.0,℃
3103.0,4,7058,簇3单体温度168,UINT,1.0,-40.0,℃
3104.0,4,7059,簇3单体温度169,UINT,1.0,-40.0,℃
3105.0,4,7060,簇3单体温度170,UINT,1.0,-40.0,℃
3106.0,4,7061,簇3单体温度171,UINT,1.0,-40.0,℃
3107.0,4,7062,簇3单体温度172,UINT,1.0,-40.0,℃
3108.0,4,7063,簇3单体温度173,UINT,1.0,-40.0,℃
3109.0,4,7064,簇3单体温度174,UINT,1.0,-40.0,℃
3110.0,4,7065,簇3单体温度175,UINT,1.0,-40.0,℃
3111.0,4,7066,簇3单体温度176,UINT,1.0,-40.0,℃
3112.0,4,7067,簇3单体温度177,UINT,1.0,-40.0,℃
3113.0,4,7068,簇3单体温度178,UINT,1.0,-40.0,℃
3114.0,4,7069,簇3单体温度179,UINT,1.0,-40.0,℃
3115.0,4,7070,簇3单体温度180,UINT,1.0,-40.0,℃
3116.0,4,7071,簇3单体温度181,UINT,1.0,-40.0,℃
3117.0,4,7072,簇3单体温度182,UINT,1.0,-40.0,℃
3118.0,4,7073,簇3单体温度183,UINT,1.0,-40.0,℃
3119.0,4,7074,簇3单体温度184,UINT,1.0,-40.0,℃
3120.0,4,7075,簇3单体温度185,UINT,1.0,-40.0,℃
3121.0,4,7076,簇3单体温度186,UINT,1.0,-40.0,℃
3122.0,4,7077,簇3单体温度187,UINT,1.0,-40.0,℃
3123.0,4,7078,簇3单体温度188,UINT,1.0,-40.0,℃
3124.0,4,7079,簇3单体温度189,UINT,1.0,-40.0,℃
3125.0,4,7080,簇3单体温度190,UINT,1.0,-40.0,℃
3126.0,4,7081,簇3单体温度191,UINT,1.0,-40.0,℃
3127.0,4,7082,簇3单体温度192,UINT,1.0,-40.0,℃
3128.0,4,7083,簇3单体温度193,UINT,1.0,-40.0,℃
3129.0,4,7084,簇3单体温度194,UINT,1.0,-40.0,℃
3130.0,4,7085,簇3单体温度195,UINT,1.0,-40.0,℃
3131.0,4,7086,簇3单体温度196,UINT,1.0,-40.0,℃
3132.0,4,7087,簇3单体温度197,UINT,1.0,-40.0,℃
3133.0,4,7088,簇3单体温度198,UINT,1.0,-40.0,℃
3134.0,4,7089,簇3单体温度199,UINT,1.0,-40.0,℃
3135.0,4,7090,簇3单体温度200,UINT,1.0,-40.0,℃
3136.0,4,7091,簇3单体温度201,UINT,1.0,-40.0,℃
3137.0,4,7092,簇3单体温度202,UINT,1.0,-40.0,℃
3138.0,4,7093,簇3单体温度203,UINT,1.0,-40.0,℃
3139.0,4,7094,簇3单体温度204,UINT,1.0,-40.0,℃
3140.0,4,7095,簇3单体温度205,UINT,1.0,-40.0,℃
3141.0,4,7096,簇3单体温度206,UINT,1.0,-40.0,℃
3142.0,4,7097,簇3单体温度207,UINT,1.0,-40.0,℃
3143.0,4,7098,簇3单体温度208,UINT,1.0,-40.0,℃
3144.0,4,7099,簇3单体温度209,UINT,1.0,-40.0,℃
3145.0,4,7100,簇3单体温度210,UINT,1.0,-40.0,℃
3146.0,4,7101,簇3单体温度211,UINT,1.0,-40.0,℃
3147.0,4,7102,簇3单体温度212,UINT,1.0,-40.0,℃
3148.0,4,7103,簇3单体温度213,UINT,1.0,-40.0,℃
3149.0,4,7104,簇3单体温度214,UINT,1.0,-40.0,℃
3150.0,4,7105,簇3单体温度215,UINT,1.0,-40.0,℃
3151.0,4,7106,簇3单体温度216,UINT,1.0,-40.0,℃
3152.0,4,7107,簇3单体温度217,UINT,1.0,-40.0,℃
3153.0,4,7108,簇3单体温度218,UINT,1.0,-40.0,℃
3154.0,4,7109,簇3单体温度219,UINT,1.0,-40.0,℃
3155.0,4,7110,簇3单体温度220,UINT,1.0,-40.0,℃
3156.0,4,7111,簇3单体温度221,UINT,1.0,-40.0,℃
3157.0,4,7112,簇3单体温度222,UINT,1.0,-40.0,℃
3158.0,4,7113,簇3单体温度223,UINT,1.0,-40.0,℃
3159.0,4,7114,簇3单体温度224,UINT,1.0,-40.0,℃
3160.0,4,7115,簇3单体温度225,UINT,1.0,-40.0,℃
3161.0,4,7116,簇3单体温度226,UINT,1.0,-40.0,℃
3162.0,4,7117,簇3单体温度227,UINT,1.0,-40.0,℃
3163.0,4,7118,簇3单体温度228,UINT,1.0,-40.0,℃
3164.0,4,7119,簇3单体温度229,UINT,1.0,-40.0,℃
3165.0,4,7120,簇3单体温度230,UINT,1.0,-40.0,℃
3166.0,4,7121,簇3单体温度231,UINT,1.0,-40.0,℃
3167.0,4,7122,簇3单体温度232,UINT,1.0,-40.0,℃
3168.0,4,7123,簇3单体温度233,UINT,1.0,-40.0,℃
3169.0,4,7124,簇3单体温度234,UINT,1.0,-40.0,℃
3170.0,4,7125,簇3单体温度235,UINT,1.0,-40.0,℃
3171.0,4,7126,簇3单体温度236,UINT,1.0,-40.0,℃
3172.0,4,7127,簇3单体温度237,UINT,1.0,-40.0,℃
3173.0,4,7128,簇3单体温度238,UINT,1.0,-40.0,℃
3174.0,4,7129,簇3单体温度239,UINT,1.0,-40.0,℃
3175.0,4,7130,簇3单体温度240,UINT,1.0,-40.0,℃
3176.0,4,7591,簇3单体SOC001,UINT,1.0,0.0,%
3177.0,4,7592,簇3单体SOC002,UINT,1.0,0.0,%
3178.0,4,7593,簇3单体SOC003,UINT,1.0,0.0,%
3179.0,4,7594,簇3单体SOC004,UINT,1.0,0.0,%
3180.0,4,7595,簇3单体SOC005,UINT,1.0,0.0,%
3181.0,4,7596,簇3单体SOC006,UINT,1.0,0.0,%
3182.0,4,7597,簇3单体SOC007,UINT,1.0,0.0,%
3183.0,4,7598,簇3单体SOC008,UINT,1.0,0.0,%
3184.0,4,7599,簇3单体SOC009,UINT,1.0,0.0,%
3185.0,4,7600,簇3单体SOC010,UINT,1.0,0.0,%
3186.0,4,7601,簇3单体SOC011,UINT,1.0,0.0,%
3187.0,4,7602,簇3单体SOC012,UINT,1.0,0.0,%
3188.0,4,7603,簇3单体SOC013,UINT,1.0,0.0,%
3189.0,4,7604,簇3单体SOC014,UINT,1.0,0.0,%
3190.0,4,7605,簇3单体SOC015,UINT,1.0,0.0,%
3191.0,4,7606,簇3单体SOC016,UINT,1.0,0.0,%
3192.0,4,7607,簇3单体SOC017,UINT,1.0,0.0,%
3193.0,4,7608,簇3单体SOC018,UINT,1.0,0.0,%
3194.0,4,7609,簇3单体SOC019,UINT,1.0,0.0,%
3195.0,4,7610,簇3单体SOC020,UINT,1.0,0.0,%
3196.0,4,7611,簇3单体SOC021,UINT,1.0,0.0,%
3197.0,4,7612,簇3单体SOC022,UINT,1.0,0.0,%
3198.0,4,7613,簇3单体SOC023,UINT,1.0,0.0,%
